话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1.64E+15,小心身边的人,693,129,18719722,145114,2019/8/30 2:17,"[('20240906', 81), ('20240907', 86), ('20240908', 103), ('20240909', 67), ('20240910', 133), ('20240911', 118), ('20240912', 124), ('20240913', 128), ('20240914', 117), ('20240915', 145), ('20240916', 174), ('20240917', 149), ('20240918', 126), ('20240919', 138)]",57,整体上升趋势
1.77E+15,陈鲁豫对话张静初,101,3,4584555,1528185,2023/8/4 6:30,"[('20240906', 23), ('20240907', 42), ('20240908', 58), ('20240909', 41), ('20240910', 57), ('20240911', 56), ('20240912', 42), ('20240913', 61), ('20240914', 22), ('20240915', 60), ('20240916', 40), ('20240917', 40), ('20240918', 46), ('20240919', 79)]",56,整体上升趋势
1.74E+15,805破亿团圆场一定来,184,170,154898421,911167,2022/7/21 10:48,"[('20240906', 78), ('20240907', 56), ('20240908', 185), ('20240909', 80), ('20240910', 74), ('20240911', 167), ('20240912', 106), ('20240913', 119), ('20240914', 169), ('20240915', 105), ('20240916', 116), ('20240917', 176), ('20240918', 56), ('20240919', 134)]",56,整体上升趋势
1.61E+15,是非对错,62,1900,32605264,17160,2018/8/23 15:35,"[('20240906', 0), ('20240906', 22), ('20240907', 56), ('20240908', 22), ('20240909', 0), ('20240909', 23), ('20240910', 22), ('20240910', 0), ('20240911', 21), ('20240911', 0), ('20240912', 52), ('20240913', 24), ('20240913', 0), ('20240914', 22), ('20240914', 0), ('20240915', 39), ('20240916', 22), ('20240916', 0), ('20240917', 30), ('20240918', 23), ('20240919', 56)]",56,整体上升趋势
1.72E+15,2022光合创作者大会,1601,46845,721795257,15408,2022/2/8 21:55,"[('20240906', 462), ('20240907', 552), ('20240908', 715), ('20240908', 0), ('20240909', 585), ('20240910', 521), ('20240911', 505), ('20240912', 438), ('20240913', 467), ('20240914', 447), ('20240915', 508), ('20240916', 435), ('20240917', 609), ('20240918', 391), ('20240919', 517)]",55,整体上升趋势
1.77E+15,健康北京dou行动,755,228,69633377,305409,2023/7/19 4:18,"[('20240906', 198), ('20240907', 187), ('20240908', 178), ('20240909', 207), ('20240910', 172), ('20240911', 120), ('20240912', 219), ('20240913', 202), ('20240914', 315), ('20240915', 162), ('20240916', 178), ('20240917', 225), ('20240918', 258), ('20240919', 253)]",55,整体上升趋势
1.67E+15,人最重要的能力,81,56,246832,4407,2020/5/22 14:33,"[('20240908', 21), ('20240909', 22), ('20240911', 21), ('20240913', 23), ('20240914', 24), ('20240916', 21), ('20240917', 22), ('20240919', 75)]",54,整体上升趋势
1.59E+15,生意失败,227,925,20620280,22292,2018/1/14 7:05,"[('20240906', 0), ('20240906', 34), ('20240907', 24), ('20240908', 23), ('20240909', 23), ('20240910', 63), ('20240911', 31), ('20240912', 0), ('20240912', 30), ('20240913', 22), ('20240913', 0), ('20240914', 23), ('20240914', 0), ('20240915', 110), ('20240915', 0), ('20240916', 37), ('20240917', 37), ('20240918', 99), ('20240918', 0), ('20240919', 53)]",53,整体上升趋势
1.65E+15,御音,78,111,368759,3322,2019/11/22 9:59,"[('20240911', 21), ('20240912', 138), ('20240913', 87), ('20240914', 21), ('20240915', 40), ('20240916', 39), ('20240917', 39), ('20240918', 89), ('20240919', 72)]",51,整体上升趋势
1.63E+15,限制性信念,116,672,1553026,2311,2019/2/20 11:23,"[('20240906', 40), ('20240907', 100), ('20240908', 94), ('20240909', 63), ('20240910', 69), ('20240911', 69), ('20240912', 91), ('20240913', 56), ('20240914', 88), ('20240915', 62), ('20240916', 78), ('20240917', 78), ('20240918', 56), ('20240919', 90)]",50,整体上升趋势
1.70E+15,陶矜课堂,594,2125,40840025,19218,2021/6/3 16:59,"[('20240906', 56), ('20240907', 48), ('20240908', 99), ('20240909', 97), ('20240910', 58), ('20240911', 131), ('20240912', 56), ('20240913', 54), ('20240914', 86), ('20240915', 207), ('20240916', 302), ('20240917', 109), ('20240918', 111), ('20240919', 103)]",47,整体上升趋势
1.61E+15,优柔寡断,51,787,4551819,5783,2018/7/5 4:17,"[('20240906', 0), ('20240906', 23), ('20240907', 22), ('20240908', 60), ('20240909', 39), ('20240910', 53), ('20240911', 39), ('20240912', 21), ('20240913', 41), ('20240914', 21), ('20240915', 22), ('20240915', 0), ('20240917', 22), ('20240918', 0), ('20240918', 21), ('20240919', 46)]",46,整体上升趋势
1.68E+15,为了生存努力拼搏,151,98,236724,2415,2020/10/19 21:37,"[('20240915', 43), ('20240916', 49), ('20240917', 26), ('20240918', 42), ('20240919', 88)]",45,整体上升趋势
1.61E+15,变自信,81,1423,15184835,10671,2018/7/25 4:31,"[('20240906', 21), ('20240907', 21), ('20240908', 22), ('20240909', 21), ('20240910', 22), ('20240910', 0), ('20240911', 22), ('20240912', 22), ('20240912', 0), ('20240913', 109), ('20240914', 22), ('20240915', 36), ('20240915', 0), ('20240916', 21), ('20240918', 21), ('20240919', 66)]",45,整体上升趋势
1.63E+15,提升能力,214,2230,17438283,7819,2019/2/11 3:51,"[('20240906', 28), ('20240906', 0), ('20240907', 21), ('20240908', 21), ('20240910', 21), ('20240911', 21), ('20240912', 74), ('20240913', 118), ('20240914', 34), ('20240915', 73), ('20240916', 30), ('20240917', 76), ('20240918', 30), ('20240919', 72)]",44,整体上升趋势
1.70E+15,链接高维,112,897,6371389,7102,2021/3/29 14:59,"[('20240906', 28), ('20240907', 56), ('20240908', 45), ('20240909', 35), ('20240910', 29), ('20240911', 57), ('20240912', 39), ('20240913', 55), ('20240914', 50), ('20240915', 57), ('20240916', 80), ('20240917', 40), ('20240918', 39), ('20240919', 72)]",44,整体上升趋势
1.73E+15,大维感悟,108,87,828666,9524,2022/3/12 15:34,"[('20240906', 55), ('20240907', 21), ('20240908', 22), ('20240909', 21), ('20240910', 64), ('20240912', 55), ('20240913', 55), ('20240914', 78), ('20240915', 21), ('20240916', 39), ('20240917', 21), ('20240918', 87), ('20240919', 99)]",44,整体上升趋势
1.66E+15,正念生活,0,3825,4728142,1236,2020/2/15 7:16,"[('20240906', 21), ('20240908', 21), ('20240909', 56), ('20240910', 28), ('20240911', 45), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240916', 21), ('20240917', 21), ('20240918', 65)]",44,整体上升趋势
1.70E+15,公羊博弈,283,116,12581193,108458,2021/6/30 4:08,"[('20240906', 68), ('20240907', 106), ('20240908', 154), ('20240909', 124), ('20240910', 70), ('20240911', 122), ('20240912', 179), ('20240913', 130), ('20240914', 104), ('20240915', 130), ('20240916', 96), ('20240917', 64), ('20240918', 115), ('20240919', 110)]",42,整体上升趋势
1.76E+15,你会对二十岁的自己说什么,67,30,4791853,159728,2023/4/18 23:29,"[('20240906', 21), ('20240907', 63), ('20240908', 39), ('20240909', 73), ('20240910', 68), ('20240911', 21), ('20240912', 28), ('20240912', 0), ('20240913', 40), ('20240914', 57), ('20240915', 56), ('20240916', 56), ('20240917', 21), ('20240918', 40), ('20240919', 63)]",42,整体上升趋势
1.68E+15,自我提升指南,264,3951,43110668,10911,2020/9/3 21:48,"[('20240906', 85), ('20240907', 77), ('20240908', 89), ('20240909', 112), ('20240910', 91), ('20240911', 87), ('20240912', 126), ('20240913', 119), ('20240914', 95), ('20240915', 110), ('20240916', 81), ('20240916', 0), ('20240917', 102), ('20240918', 129), ('20240919', 126)]",41,整体上升趋势
1.76E+15,女性成长表达,62,24,2542495,105937,2023/4/17 9:03,"[('20240906', 21), ('20240907', 22), ('20240910', 39), ('20240911', 22), ('20240912', 39), ('20240913', 21), ('20240915', 39), ('20240916', 22), ('20240918', 56), ('20240919', 62)]",41,整体上升趋势
1.61E+15,经营自己,371,2639,29205294,11066,2018/7/7 2:09,"[('20240906', 132), ('20240907', 203), ('20240908', 192), ('20240909', 312), ('20240910', 201), ('20240911', 190), ('20240912', 164), ('20240913', 239), ('20240914', 297), ('20240915', 127), ('20240916', 181), ('20240917', 112), ('20240918', 136), ('20240919', 173)]",41,整体上升趋势
1.69E+15,底层女孩,79,68,1412539,20772,2020/12/14 3:50,"[('20240906', 22), ('20240907', 22), ('20240908', 22), ('20240909', 22), ('20240910', 22), ('20240911', 23), ('20240912', 35), ('20240913', 36), ('20240914', 21), ('20240915', 21), ('20240916', 22), ('20240917', 21), ('20240918', 22), ('20240919', 63)]",41,整体上升趋势
1.60E+15,打造自己,237,368,5785519,15721,2018/7/2 5:10,"[('20240906', 61), ('20240907', 85), ('20240908', 112), ('20240909', 197), ('20240910', 65), ('20240911', 96), ('20240912', 102), ('20240913', 117), ('20240914', 190), ('20240915', 31), ('20240916', 39), ('20240917', 48), ('20240918', 62), ('20240919', 101)]",40,整体上升趋势
1.63E+15,董骁锐,112,2588,5568976,2151,2019/3/23 15:28,"[('20240906', 46), ('20240907', 62), ('20240908', 168), ('20240909', 69), ('20240910', 149), ('20240911', 78), ('20240912', 63), ('20240913', 87), ('20240914', 79), ('20240915', 84), ('20240916', 79), ('20240917', 149), ('20240918', 63), ('20240919', 86)]",40,整体上升趋势
1.76E+15,米友荟,83,872,2056676,2358,2023/4/12 7:08,"[('20240906', 39), ('20240907', 108), ('20240908', 21), ('20240910', 68), ('20240911', 56), ('20240912', 56), ('20240913', 256), ('20240914', 241), ('20240915', 260), ('20240916', 71), ('20240917', 40), ('20240918', 39), ('20240919', 78)]",39,整体上升趋势
1.64E+15,成长女性,258,4415,124275561,28148,2019/6/9 16:48,"[('20240906', 131), ('20240907', 78), ('20240908', 108), ('20240909', 109), ('20240910', 175), ('20240911', 450), ('20240912', 133), ('20240913', 125), ('20240914', 127), ('20240915', 82), ('20240916', 89), ('20240917', 102), ('20240918', 92), ('20240919', 169)]",38,整体上升趋势
1.74E+15,徐灵老师讲国学,89,87,3045285,35003,2022/7/10 4:03,"[('20240906', 39), ('20240907', 40), ('20240908', 84), ('20240909', 46), ('20240910', 39), ('20240911', 55), ('20240912', 21), ('20240913', 39), ('20240914', 57), ('20240915', 21), ('20240916', 85), ('20240917', 56), ('20240918', 21), ('20240919', 77)]",38,整体上升趋势
1.79E+15,走出强迫焦虑最后一站,79,42,275249,6553,2024/3/8 2:39,"[('20240906', 21), ('20240907', 21), ('20240908', 53), ('20240909', 21), ('20240910', 28), ('20240911', 28), ('20240912', 21), ('20240913', 28), ('20240914', 35), ('20240915', 21), ('20240916', 21), ('20240918', 21), ('20240919', 59)]",38,整体上升趋势
1.78E+15,n个幸福公式,0,76,17586458,231400,2023/10/16 5:08,"[('20240906', 35), ('20240906', 0), ('20240907', 47), ('20240908', 56), ('20240909', 54), ('20240910', 53), ('20240911', 87), ('20240912', 53), ('20240913', 89), ('20240914', 0), ('20240914', 36), ('20240915', 0), ('20240915', 38), ('20240916', 0), ('20240916', 31), ('20240917', 40), ('20240918', 73)]",38,整体上升趋势
1.61E+15,关于女性,81,2975,36672264,12326,2018/10/13 13:54,"[('20240906', 22), ('20240906', 0), ('20240907', 37), ('20240908', 172), ('20240908', 0), ('20240909', 43), ('20240909', 0), ('20240910', 22), ('20240911', 42), ('20240912', 21), ('20240913', 21), ('20240914', 22), ('20240915', 22), ('20240916', 182), ('20240917', 29), ('20240918', 36), ('20240919', 59)]",37,整体上升趋势
1.61E+15,接受自己的不完美,265,7439,20478729,2752,2018/10/12 5:38,"[('20240906', 43), ('20240907', 73), ('20240908', 99), ('20240909', 75), ('20240909', 0), ('20240910', 70), ('20240911', 0), ('20240911', 27), ('20240912', 50), ('20240912', 0), ('20240913', 49), ('20240913', 0), ('20240914', 37), ('20240915', 46), ('20240916', 74), ('20240917', 125), ('20240918', 47), ('20240919', 78)]",35,整体上升趋势
1.78E+15,周文强太太秘密,71,2,1000941,500470,2023/11/1 9:26,"[('20240906', 21), ('20240907', 28), ('20240908', 36), ('20240911', 28), ('20240912', 21), ('20240913', 28), ('20240916', 21), ('20240917', 29), ('20240918', 22), ('20240919', 56)]",35,整体上升趋势
1.78E+15,杨老师皮肤为什么好,71,1,1000169,1000169,2023/11/1 9:26,"[('20240906', 21), ('20240907', 28), ('20240908', 36), ('20240911', 28), ('20240912', 21), ('20240913', 28), ('20240916', 21), ('20240917', 29), ('20240918', 22), ('20240919', 56)]",35,整体上升趋势
1.78E+15,大宝订阅频道,386,26,470575,18099,2023/10/9 11:00,"[('20240906', 74), ('20240907', 75), ('20240908', 22), ('20240909', 22), ('20240910', 240), ('20240911', 107), ('20240912', 262), ('20240913', 212), ('20240914', 133), ('20240915', 101), ('20240916', 74), ('20240917', 79), ('20240918', 90), ('20240919', 107)]",33,整体上升趋势
1.64E+15,心理成熟,127,772,3270538,4236,2019/6/5 23:25,"[('20240906', 21), ('20240907', 0), ('20240907', 29), ('20240908', 21), ('20240909', 21), ('20240910', 21), ('20240911', 42), ('20240913', 56), ('20240913', 0), ('20240914', 51), ('20240915', 22), ('20240916', 28), ('20240917', 30), ('20240918', 22), ('20240918', 0), ('20240919', 54)]",33,整体上升趋势
1.74E+15,湖北伊尔美,87,1158,1150207,993,2022/6/27 7:27,"[('20240906', 39), ('20240907', 115), ('20240908', 47), ('20240909', 84), ('20240910', 78), ('20240911', 86), ('20240912', 47), ('20240913', 40), ('20240914', 63), ('20240915', 69), ('20240917', 39), ('20240918', 80), ('20240919', 71)]",32,整体上升趋势
1.67E+15,能子先生,137,21,1345714,64081,2020/7/2 12:35,"[('20240906', 21), ('20240907', 28), ('20240908', 37), ('20240909', 28), ('20240910', 28), ('20240911', 28), ('20240912', 22), ('20240913', 71), ('20240914', 0), ('20240914', 43), ('20240915', 35), ('20240916', 21), ('20240917', 35), ('20240918', 35), ('20240919', 52)]",31,整体上升趋势
1.68E+15,自我认知和定位,62,655,1906701,2910,2020/9/2 7:58,"[('20240906', 27), ('20240907', 0), ('20240907', 27), ('20240908', 33), ('20240909', 46), ('20240910', 21), ('20240911', 39), ('20240912', 23), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 22), ('20240917', 22), ('20240918', 22), ('20240918', 0), ('20240919', 58)]",31,整体上升趋势
1.61E+15,学会做减法,51,266,834194,3136,2018/9/8 2:43,"[('20240906', 21), ('20240919', 51)]",30,整体上升趋势
1.75E+15,十句话正面思维训练,31,30,1563443,52114,2022/10/28 8:38,"[('20240906', 0), ('20240906', 22), ('20240911', 21), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 30)]",30,整体上升趋势
1.62E+15,田园晚风,101,404,74455937,184296,2018/12/1 9:45,"[('20240906', 39), ('20240907', 137), ('20240908', 87), ('20240909', 61), ('20240910', 39), ('20240911', 72), ('20240912', 72), ('20240913', 39), ('20240914', 125), ('20240915', 91), ('20240916', 69), ('20240917', 21), ('20240918', 125), ('20240919', 68)]",29,整体上升趋势
1.64E+15,保持习惯,53,32,101634,3176,2019/9/17 11:52,"[('20240906', 23), ('20240907', 22), ('20240910', 21), ('20240914', 21), ('20240917', 21), ('20240918', 21), ('20240919', 52)]",29,整体上升趋势
1.66E+15,喜提百万粉丝,120,13,1207902,92915,2020/4/16 16:58,"[('20240906', 22), ('20240907', 44), ('20240908', 32), ('20240909', 45), ('20240910', 45), ('20240911', 34), ('20240912', 65), ('20240913', 25), ('20240914', 32), ('20240915', 36), ('20240916', 30), ('20240917', 31), ('20240918', 51), ('20240919', 51)]",29,整体上升趋势
1.76E+15,我爱问翠西,61,15,1119969,74664,2023/2/7 6:43,"[('20240911', 28), ('20240912', 56), ('20240914', 21), ('20240915', 40), ('20240916', 22), ('20240917', 40), ('20240918', 22), ('20240919', 56)]",28,整体上升趋势
1.69E+15,应然,0,14,1066888,76206,2021/1/16 15:00,"[('20240906', 0), ('20240906', 29), ('20240907', 22), ('20240908', 22), ('20240910', 22), ('20240911', 28), ('20240912', 28), ('20240913', 21), ('20240914', 28)]",28,整体上升趋势
1.71E+15,三十岁时的人生是什么样的,148,40933,136748875,3340,2021/9/15 14:07,"[('20240906', 68), ('20240906', 0), ('20240907', 0), ('20240907', 65), ('20240908', 93), ('20240909', 69), ('20240910', 100), ('20240911', 0), ('20240911', 37), ('20240912', 72), ('20240913', 23), ('20240914', 91), ('20240915', 83), ('20240916', 152), ('20240917', 97), ('20240918', 81), ('20240919', 95)]",27,整体上升趋势
1.68E+15,张磊价值,72,245,827507,3377,2020/9/21 20:27,"[('20240906', 30), ('20240907', 29), ('20240908', 43), ('20240909', 45), ('20240910', 36), ('20240911', 51), ('20240912', 29), ('20240913', 24), ('20240914', 21), ('20240915', 24), ('20240916', 22), ('20240917', 23), ('20240918', 29), ('20240919', 57)]",27,整体上升趋势
1.66E+15,不好意思拒绝别人,121,347,13254522,38197,2020/2/16 9:35,"[('20240906', 22), ('20240907', 23), ('20240908', 36), ('20240909', 44), ('20240910', 30), ('20240911', 31), ('20240912', 24), ('20240913', 22), ('20240914', 29), ('20240915', 62), ('20240916', 49), ('20240917', 23), ('20240918', 22), ('20240919', 49)]",27,整体上升趋势
1.61E+15,无人可依,662,896,2356710,2630,2018/10/12 10:18,"[('20240906', 28), ('20240907', 72), ('20240908', 27), ('20240909', 24), ('20240910', 30), ('20240911', 23), ('20240912', 21), ('20240913', 479), ('20240914', 103), ('20240915', 52), ('20240916', 55), ('20240917', 0), ('20240917', 97), ('20240918', 0), ('20240918', 40), ('20240919', 54)]",26,整体上升趋势
1.63E+15,清醒的堕落,432,1590,14512280,9127,2019/4/9 23:01,"[('20240906', 111), ('20240907', 160), ('20240908', 120), ('20240909', 71), ('20240909', 0), ('20240910', 0), ('20240910', 105), ('20240911', 96), ('20240912', 79), ('20240913', 61), ('20240914', 67), ('20240914', 0), ('20240915', 126), ('20240916', 91), ('20240916', 0), ('20240917', 92), ('20240918', 0), ('20240918', 60), ('20240919', 137)]",26,整体上升趋势
1.59E+15,反鸡汤,1586,1599,63481494,39700,2017/11/30 13:56,"[('20240906', 104), ('20240907', 112), ('20240908', 149), ('20240909', 117), ('20240910', 246), ('20240911', 117), ('20240912', 96), ('20240913', 157), ('20240914', 1225), ('20240915', 206), ('20240916', 170), ('20240917', 139), ('20240918', 165), ('20240919', 129)]",25,整体上升趋势
