话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1675894043838476,认知觉醒,329148,2213575,17798507471,8040,2020-08-24 08:19:16,"[('20240906', 59503), ('20240907', 97565), ('20240908', 57062), ('20240909', 68119), ('20240910', 58854), ('20240911', 56201), ('20240912', 54686), ('20240913', 56194), ('20240914', 67971), ('20240915', 80728), ('20240916', 67730), ('20240917', 60022), ('20240918', 84415), ('20240919', 87538)]",28035,整体上升趋势
1601260846604296,双鱼处女座,23036,2471,165899808,67138,2018-05-23 13:15:43,"[('20240906', 5299), ('20240907', 8491), ('20240908', 7751), ('20240909', 7916), ('20240910', 6051), ('20240911', 5672), ('20240912', 3766), ('20240913', 2992), ('20240914', 4366), ('20240914', 0), ('20240915', 4185), ('20240916', 3935), ('20240917', 4889), ('20240918', 5657), ('20240919', 5079)]",-220,整体下降趋势
1593085890023437,情侣必看,423395,535139,7369764422,13771,2018-02-22 07:38:17,"[('20240906', 123763), ('20240907', 133847), ('20240908', 129904), ('20240909', 152111), ('20240910', 0), ('20240910', 101120), ('20240911', 150073), ('20240912', 79301), ('20240913', 91893), ('20240914', 87002), ('20240915', 77100), ('20240916', 67133), ('20240917', 47869), ('20240918', 59790), ('20240919', 108611)]",-15152,整体下降趋势
1584231556148238,生活态度,22046,270707,1354645424,5004,2017-11-16 14:02:26,"[('20240906', 16226), ('20240907', 7592), ('20240908', 7532), ('20240909', 7363), ('20240910', 5427), ('20240911', 4587), ('20240912', 5195), ('20240913', 6522), ('20240914', 6393), ('20240915', 5041), ('20240916', 5056), ('20240917', 4651), ('20240918', 4340), ('20240919', 6067)]",-10159,整体下降趋势
1651523494511630,人生没什么不可放下,21902,26395,456217183,17284,2019-11-29 08:19:00,"[('20240906', 5918), ('20240907', 6379), ('20240908', 6238), ('20240909', 8475), ('20240910', 7273), ('20240911', 5808), ('20240912', 6195), ('20240913', 4718), ('20240914', 4140), ('20240915', 4316), ('20240916', 4909), ('20240917', 5470), ('20240918', 5637), ('20240919', 4823)]",-1095,整体下降趋势
1615177125230606,折腾才是人生,21829,8605,31760624,3690,2018-10-24 03:49:01,"[('20240906', 24), ('20240906', 0), ('20240907', 100), ('20240908', 49), ('20240909', 43), ('20240910', 38), ('20240911', 85), ('20240911', 0), ('20240912', 0), ('20240912', 43), ('20240913', 48), ('20240914', 4532), ('20240915', 14420), ('20240916', 2181), ('20240917', 1566), ('20240917', 0), ('20240918', 1514), ('20240919', 1296)]",1272,整体上升趋势
1594113135549447,感悟人生,637736,2913204,24708914889,8481,2018-03-05 15:45:55,"[('20240906', 72158), ('20240907', 59390), ('20240908', 86812), ('20240909', 122183), ('20240910', 115916), ('20240911', 83550), ('20240912', 72962), ('20240913', 90491), ('20240914', 86210), ('20240915', 316246), ('20240916', 104320), ('20240917', 76616), ('20240918', 61254), ('20240919', 99375)]",27217,整体上升趋势
1613473035081731,两性情感,343937,2154356,38021951745,17648,2018-10-05 08:23:14,"[('20240906', 75197), ('20240907', 67080), ('20240908', 72924), ('20240909', 72225), ('20240910', 65650), ('20240911', 64792), ('20240912', 65317), ('20240913', 74279), ('20240914', 69463), ('20240915', 68280), ('20240916', 68719), ('20240917', 80794), ('20240918', 89780), ('20240919', 96153)]",20956,整体上升趋势
1571453419334658,兄弟姐妹,21162,251775,2333124369,9266,2017-06-28 12:59:25,"[('20240906', 6399), ('20240907', 8479), ('20240908', 6359), ('20240909', 4384), ('20240910', 7774), ('20240911', 4773), ('20240912', 17597), ('20240913', 3176), ('20240914', 3191), ('20240915', 2813), ('20240916', 5985), ('20240917', 4197), ('20240918', 7302), ('20240919', 3745)]",-2654,整体下降趋势
1622106459129927,抱怨不如改变,20554,1717710,2593940194,1510,2019-01-08 15:27:49,"[('20240906', 9014), ('20240907', 9529), ('20240908', 7592), ('20240909', 8536), ('20240910', 7941), ('20240911', 10658), ('20240912', 7749), ('20240913', 9390), ('20240914', 7630), ('20240915', 6470), ('20240916', 7164), ('20240917', 6087), ('20240918', 5475), ('20240919', 6670)]",-2344,整体下降趋势
1600348783758340,你们信不信,37533,2106,23171147,11002,2018-05-13 11:38:52,"[('20240907', 39), ('20240909', 21), ('20240910', 21), ('20240913', 63), ('20240913', 0), ('20240914', 0), ('20240914', 22), ('20240915', 22), ('20240916', 28), ('20240917', 21), ('20240918', 17496), ('20240919', 23251)]",23212,整体上升趋势
1590298579637251,每日一读,19237,1212853,4741107356,3909,2018-01-22 13:15:11,"[('20240906', 9743), ('20240907', 6487), ('20240908', 4583), ('20240909', 5625), ('20240910', 4941), ('20240911', 4907), ('20240912', 3820), ('20240913', 4507), ('20240914', 5321), ('20240915', 3788), ('20240916', 4314), ('20240917', 6031), ('20240918', 5052), ('20240919', 4754)]",-4989,整体下降趋势
1621254868930574,总有人为你而来,19207,386627,1585600160,4101,2018-12-30 05:52:09,"[('20240906', 3676), ('20240907', 3884), ('20240908', 3526), ('20240909', 4506), ('20240910', 4448), ('20240911', 3674), ('20240912', 3650), ('20240913', 3065), ('20240914', 4502), ('20240915', 6641), ('20240916', 8470), ('20240917', 5051), ('20240918', 4195), ('20240919', 3520)]",-156,整体下降趋势
1613991645391876,男人必看,19136,174883,6168053372,35269,2018-10-11 01:46:19,"[('20240907', 0), ('20240908', 5818), ('20240909', 0), ('20240910', 4186), ('20240911', 3759), ('20240913', 0), ('20240914', 0), ('20240916', 4555), ('20240917', 4585), ('20240919', 6447)]",6447,整体上升趋势
1649596573672461,细品人生百味,129944,9683671,19916378983,2056,2019-11-08 01:51:25,"[('20240906', 23832), ('20240907', 26917), ('20240908', 55685), ('20240909', 30888), ('20240910', 28941), ('20240911', 34720), ('20240912', 23061), ('20240913', 31413), ('20240914', 21679), ('20240915', 39637), ('20240916', 30295), ('20240917', 24411), ('20240918', 31717), ('20240919', 43344)]",19512,整体上升趋势
1790198276638724,看看你的龙年开运look.,18736,21975,69181050,3148,2024-02-07 00:37:36,"[('20240906', 108), ('20240907', 171), ('20240908', 151), ('20240909', 142), ('20240910', 139), ('20240911', 199), ('20240912', 273), ('20240913', 1225), ('20240914', 854), ('20240915', 688), ('20240916', 1031), ('20240917', 12723), ('20240918', 2894), ('20240919', 4403)]",4295,整体上升趋势
1587401395968014,男人女人,433811,2110098,57632088078,27312,2017-12-21 13:45:41,"[('20240906', 94979), ('20240907', 101187), ('20240908', 130648), ('20240909', 139836), ('20240910', 126299), ('20240911', 124099), ('20240912', 99608), ('20240913', 90083), ('20240914', 97273), ('20240915', 86904), ('20240916', 111172), ('20240917', 92300), ('20240918', 91630), ('20240919', 108238)]",13259,整体上升趋势
1593362360590343,征兆,18192,3141,252807153,80486,2018-02-25 08:52:40,"[('20240906', 657), ('20240907', 814), ('20240908', 545), ('20240909', 468), ('20240910', 571), ('20240911', 589), ('20240912', 549), ('20240913', 508), ('20240914', 427), ('20240915', 398), ('20240916', 980), ('20240917', 725), ('20240918', 2255), ('20240919', 15752)]",15095,整体上升趋势
1583415626619949,什么是爱,18069,263990,2723721909,10317,2017-11-07 13:53:35,"[('20240906', 12505), ('20240907', 6391), ('20240908', 2776), ('20240909', 2139), ('20240910', 2444), ('20240911', 11411), ('20240912', 3263), ('20240913', 2289), ('20240914', 4250), ('20240915', 9685), ('20240916', 2490), ('20240917', 2768), ('20240918', 2150), ('20240919', 2172)]",-10333,整体下降趋势
1604406133689379,脱单技巧,26034,199134,1930124571,9692,2018-06-27 06:28:43,"[('20240906', 4984), ('20240907', 4983), ('20240908', 3861), ('20240909', 3463), ('20240910', 3659), ('20240911', 3366), ('20240912', 3472), ('20240913', 3436), ('20240914', 3635), ('20240915', 4242), ('20240916', 3624), ('20240917', 4218), ('20240918', 3363), ('20240919', 22289)]",17305,整体上升趋势
1623099345044483,心有光芒必有远方,17726,3567004,5993899251,1680,2019-01-19 14:29:18,"[('20240906', 9397), ('20240907', 7624), ('20240908', 8790), ('20240909', 8977), ('20240910', 10543), ('20240911', 9246), ('20240912', 7157), ('20240913', 7113), ('20240914', 8846), ('20240915', 6973), ('20240916', 6573), ('20240917', 6236), ('20240918', 7086), ('20240919', 6129)]",-3268,整体下降趋势
1650619146700811,书中感悟,17716,413814,1372251552,3316,2019-11-19 08:44:46,"[('20240906', 9294), ('20240907', 2089), ('20240908', 2311), ('20240909', 2784), ('20240910', 2044), ('20240911', 1957), ('20240912', 2940), ('20240913', 4460), ('20240914', 11141), ('20240915', 3033), ('20240916', 2441), ('20240917', 2577), ('20240918', 2393), ('20240919', 2240)]",-7054,整体下降趋势
1584157864129550,语言的魅力,27701,61613,812393399,13185,2017-11-15 18:31:08,"[('20240906', 2733), ('20240907', 2344), ('20240908', 1859), ('20240909', 1919), ('20240910', 2713), ('20240911', 2045), ('20240912', 2108), ('20240913', 0), ('20240913', 2428), ('20240914', 2484), ('20240915', 1875), ('20240916', 1718), ('20240917', 2179), ('20240918', 3036), ('20240919', 21108)]",18375,整体上升趋势
1575978727413774,为自己而活,17501,145329,490391429,3374,2017-08-17 11:47:16,"[('20240906', 2168), ('20240907', 3646), ('20240908', 4461), ('20240909', 5626), ('20240910', 2843), ('20240911', 2550), ('20240912', 2022), ('20240913', 1892), ('20240914', 2765), ('20240915', 2420), ('20240916', 6234), ('20240917', 4182), ('20240918', 2628), ('20240919', 4598)]",2430,整体上升趋势
1742753375686663,一个充满遗憾的季节,17462,47935,175782835,3667,2022-09-01 07:59:24,"[('20240906', 1192), ('20240907', 1176), ('20240908', 1260), ('20240909', 871), ('20240910', 595), ('20240911', 603), ('20240912', 386), ('20240913', 404), ('20240914', 372), ('20240915', 370), ('20240916', 622), ('20240917', 889), ('20240918', 14082), ('20240919', 3695)]",2503,整体上升趋势
1784953935840323,直到有另一个人能体会我的感觉,17356,179532,608669820,3390,2023-12-11 03:19:47,"[('20240906', 10949), ('20240907', 10167), ('20240908', 14398), ('20240909', 6573), ('20240910', 5464), ('20240911', 5460), ('20240912', 4311), ('20240913', 5243), ('20240914', 4060), ('20240915', 4480), ('20240916', 4856), ('20240917', 4740), ('20240918', 4252), ('20240919', 4346)]",-6603,整体下降趋势
1635290787565582,男子汉该有的样子,17203,5014,41828286,8342,2019-06-03 04:07:04,"[('20240906', 99), ('20240907', 101), ('20240908', 71), ('20240909', 73), ('20240910', 52), ('20240911', 11282), ('20240912', 16724), ('20240913', 3111), ('20240914', 3182), ('20240915', 3750), ('20240916', 8435), ('20240917', 1236), ('20240918', 772), ('20240919', 467)]",368,整体上升趋势
1608020170932231,身心灵,17165,135881,519354618,3822,2018-08-06 03:52:17,"[('20240906', 3029), ('20240907', 3165), ('20240908', 2926), ('20240909', 2553), ('20240910', 12007), ('20240911', 9856), ('20240912', 8179), ('20240913', 8767), ('20240914', 5901), ('20240915', 2972), ('20240916', 2946), ('20240917', 2636), ('20240918', 2883), ('20240919', 2952)]",-77,整体下降趋势
1767548665920524,从一件小事可以看透人心,17076,85274,141002063,1653,2023-06-02 00:30:51,"[('20240906', 331), ('20240907', 615), ('20240908', 1006), ('20240909', 309), ('20240910', 329), ('20240911', 517), ('20240912', 376), ('20240913', 287), ('20240914', 279), ('20240915', 325), ('20240916', 391), ('20240917', 3336), ('20240918', 13912), ('20240919', 1483)]",1152,整体上升趋势
1667755705932824,积善行德福报自来,16979,831474,1646362298,1980,2020-05-26 12:23:15,"[('20240906', 2819), ('20240907', 3159), ('20240908', 3487), ('20240909', 2940), ('20240910', 4437), ('20240911', 4218), ('20240912', 4102), ('20240913', 3502), ('20240914', 4314), ('20240915', 5120), ('20240916', 5301), ('20240917', 4449), ('20240918', 4259), ('20240919', 3457)]",638,整体上升趋势
1614943028656142,现实感悟,16852,2427,27276383,11238,2018-10-21 13:48:09,"[('20240906', 0), ('20240906', 62), ('20240907', 48), ('20240908', 43), ('20240909', 71), ('20240910', 60), ('20240911', 337), ('20240911', 0), ('20240912', 107), ('20240913', 106), ('20240914', 114), ('20240915', 95), ('20240916', 55), ('20240917', 57), ('20240918', 185), ('20240919', 16699)]",16699,整体上升趋势
1707037104348295,女人千万别强势,16807,12,1227857,102321,2021-08-03 02:24:44,"[('20240917', 2538), ('20240918', 14912), ('20240919', 327)]",-2211,整体下降趋势
1615161401785411,提升,16761,132538,1621076074,12231,2018-10-23 23:39:06,"[('20240914', 4880), ('20240919', 4207)]",-673,整体下降趋势
1662834371722248,涵姐析,16667,772,948148963,1228172,2020-04-02 04:40:35,"[('20240906', 5302), ('20240907', 2905), ('20240908', 2868), ('20240909', 4354), ('20240910', 4379), ('20240911', 3195), ('20240912', 2250), ('20240913', 4713), ('20240914', 4359), ('20240915', 4151), ('20240916', 3729), ('20240917', 3212), ('20240918', 3835), ('20240919', 2342)]",-2960,整体下降趋势
1607505781278787,活好当下,16642,1102606,1063738362,964,2018-07-31 11:36:17,"[('20240906', 4979), ('20240907', 5184), ('20240908', 5155), ('20240909', 5561), ('20240910', 7480), ('20240911', 6036), ('20240912', 4807), ('20240913', 6862), ('20240914', 6325), ('20240915', 8064), ('20240916', 4306), ('20240917', 3653), ('20240918', 4133), ('20240919', 5496)]",517,整体上升趋势
1594480032063556,别爱太满物极必反,16538,528129,727716313,1377,2018-03-09 16:57:35,"[('20240906', 1156), ('20240907', 752), ('20240908', 797), ('20240909', 769), ('20240910', 16961), ('20240911', 6261), ('20240912', 784), ('20240913', 11394), ('20240914', 2259), ('20240915', 882), ('20240916', 1952), ('20240917', 1604), ('20240918', 2342), ('20240919', 2013)]",857,整体上升趋势
1610262907477000,女性情感,96856,585555,9725918223,16609,2018-08-30 21:59:38,"[('20240906', 57473), ('20240907', 34368), ('20240908', 31589), ('20240909', 21724), ('20240910', 17187), ('20240911', 36918), ('20240912', 19787), ('20240913', 13615), ('20240914', 39600), ('20240915', 18559), ('20240916', 12022), ('20240917', 12451), ('20240918', 15326), ('20240919', 37853)]",-19620,整体下降趋势
1618556851629127,感悟人生感悟生活,79665,3243435,10095643599,3112,2018-11-30 11:08:19,"[('20240906', 26177), ('20240907', 12700), ('20240908', 13982), ('20240909', 11867), ('20240910', 38331), ('20240911', 14503), ('20240912', 12640), ('20240913', 11466), ('20240914', 10145), ('20240915', 11067), ('20240916', 12444), ('20240917', 16547), ('20240918', 23529), ('20240919', 31813)]",5636,整体上升趋势
1610763642301454,入了心的人,91258,183862,1676843510,9120,2018-09-05 10:38:35,"[('20240906', 4062), ('20240907', 8984), ('20240908', 5930), ('20240909', 4088), ('20240910', 15328), ('20240911', 5459), ('20240912', 4597), ('20240913', 6138), ('20240914', 2899), ('20240915', 3596), ('20240916', 18665), ('20240917', 21429), ('20240918', 36970), ('20240919', 24801)]",20739,整体上升趋势
1721654543125504,男人都来听听吧,65206,91193,1090988236,11963,2022-01-11 10:48:08,"[('20240906', 10165), ('20240907', 6973), ('20240908', 9490), ('20240909', 9442), ('20240910', 8078), ('20240911', 9248), ('20240912', 9191), ('20240913', 10959), ('20240914', 10644), ('20240915', 10778), ('20240916', 8160), ('20240917', 14223), ('20240918', 5020), ('20240919', 27023)]",16858,整体上升趋势
1593287033877582,愿有人陪你颠沛流离,15428,1270911,1504017348,1183,2018-02-24 12:55:23,"[('20240906', 1552), ('20240907', 1951), ('20240908', 1390), ('20240909', 1145), ('20240910', 2006), ('20240911', 2363), ('20240912', 1410), ('20240913', 1481), ('20240914', 3127), ('20240915', 9533), ('20240916', 2390), ('20240917', 2368), ('20240918', 2518), ('20240919', 2225)]",673,整体上升趋势
1630718685308935,婚姻智慧,15378,57581,744554243,12930,2019-04-13 16:55:27,"[('20240909', 0), ('20240910', 0), ('20240912', 0), ('20240914', 0), ('20240916', 0), ('20240919', 5196)]",5196,整体上升趋势
1612174640445453,祝中秋节快乐,15080,39684,70138576,1767,2018-09-21 00:25:48,"[('20240906', 183), ('20240907', 130), ('20240908', 96), ('20240909', 274), ('20240910', 141), ('20240911', 123), ('20240912', 138), ('20240913', 357), ('20240914', 2227), ('20240915', 1473), ('20240916', 3956), ('20240917', 7044), ('20240918', 4993), ('20240919', 1763)]",1580,整体上升趋势
7414760463709243442,希望大家拥有能随时放手的勇气,14848,148,999318,6752,2024-09-15 06:58:10,"[('20240916', 113), ('20240917', 33), ('20240918', 123), ('20240919', 14772)]",14659,整体上升趋势
1616167999312904,一个人爱不爱你,14816,986,7091876,7192,2018-11-04 02:18:32,"[('20240906', 27), ('20240907', 48), ('20240908', 30), ('20240909', 32), ('20240910', 24), ('20240911', 25), ('20240912', 9482), ('20240913', 8865), ('20240914', 2743), ('20240914', 0), ('20240915', 1403), ('20240916', 2208), ('20240917', 0), ('20240917', 957), ('20240918', 1006), ('20240919', 543)]",516,整体上升趋势
