话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1.76253E+15,arafat搞笑配音,875,44,5671254,128892,2023/4/7 13:44,"[('20240906', 199), ('20240907', 170), ('20240908', 173), ('20240909', 191), ('20240910', 147), ('20240911', 599), ('20240912', 304), ('20240913', 141), ('20240914', 120), ('20240915', 248), ('20240916', 251), ('20240916', 0), ('20240917', 271), ('20240918', 121), ('20240918', 0), ('20240919', 121)]",-78,整体下降趋势
1.67402E+15,仲妈说家事,829,1108,17780901,16047,2020/8/3 14:52,"[('20240906', 270), ('20240907', 221), ('20240908', 272), ('20240909', 304), ('20240910', 297), ('20240911', 194), ('20240912', 245), ('20240913', 358), ('20240914', 242), ('20240915', 199), ('20240916', 235), ('20240917', 278), ('20240918', 404), ('20240919', 443)]",173,整体上升趋势
1.62206E+15,强势婆婆,818,560,17614500,31454,2019/1/8 2:57,"[('20240906', 35), ('20240906', 0), ('20240907', 39), ('20240908', 46), ('20240909', 21), ('20240911', 52), ('20240912', 34), ('20240913', 397), ('20240914', 0), ('20240914', 98), ('20240915', 52), ('20240916', 53), ('20240917', 71), ('20240918', 0), ('20240918', 332), ('20240919', 83)]",48,整体上升趋势
1.60485E+15,幸福婚姻,3279,12447,489821544,39352,2018/7/2 3:59,"[('20240906', 723), ('20240907', 663), ('20240908', 1452), ('20240909', 577), ('20240910', 667), ('20240911', 0), ('20240911', 774), ('20240912', 510), ('20240913', 383), ('20240914', 421), ('20240915', 389), ('20240916', 440), ('20240917', 408), ('20240918', 959), ('20240919', 1462)]",739,整体上升趋势
1.60016E+15,伟大的女人,761,688,43471509,63185,2018/5/11 10:20,"[('20240906', 22), ('20240906', 0), ('20240907', 0), ('20240907', 22), ('20240908', 41), ('20240909', 39), ('20240910', 22), ('20240911', 0), ('20240911', 22), ('20240912', 56), ('20240913', 39), ('20240914', 39), ('20240915', 22), ('20240916', 41), ('20240917', 41), ('20240918', 631), ('20240919', 199)]",177,整体上升趋势
1.61772E+15,男性思维,746,4276,135305987,31643,2018/11/21 4:32,"[('20240906', 451), ('20240907', 423), ('20240908', 408), ('20240909', 383), ('20240910', 329), ('20240911', 781), ('20240912', 337), ('20240913', 343), ('20240914', 366), ('20240915', 389), ('20240916', 337), ('20240917', 354), ('20240918', 391), ('20240919', 304)]",-147,整体下降趋势
1.65963E+15,悟澹,744,239,1572076,6577,2020/2/26 18:43,"[('20240906', 122), ('20240907', 107), ('20240908', 78), ('20240909', 104), ('20240910', 88), ('20240911', 107), ('20240912', 302), ('20240913', 227), ('20240914', 181), ('20240915', 151), ('20240916', 287), ('20240917', 263), ('20240918', 361), ('20240919', 212)]",90,整体上升趋势
1.61276E+15,异性聊天,730,639,42800870,66981,2018/9/27 11:51,"[('20240906', 124), ('20240907', 195), ('20240908', 109), ('20240909', 104), ('20240910', 158), ('20240911', 118), ('20240912', 134), ('20240912', 0), ('20240913', 124), ('20240914', 220), ('20240915', 144), ('20240916', 197), ('20240917', 165), ('20240918', 237), ('20240919', 169)]",45,整体上升趋势
1.73377E+15,女儿结婚妈妈讲话,727,241,254024464,1054043,2022/5/25 3:42,"[('20240906', 120), ('20240907', 168), ('20240908', 107), ('20240908', 0), ('20240909', 148), ('20240910', 0), ('20240910', 179), ('20240911', 157), ('20240912', 120), ('20240912', 0), ('20240913', 115), ('20240914', 128), ('20240915', 124), ('20240916', 162), ('20240917', 205), ('20240918', 183), ('20240919', 180)]",60,整体上升趋势
7.38667E+18,悟道李总直播回放,714,29,1581269,54526,2024/7/1 14:08,"[('20240906', 634), ('20240907', 323), ('20240908', 379), ('20240909', 330), ('20240910', 341), ('20240911', 334), ('20240912', 257), ('20240913', 315), ('20240914', 350), ('20240915', 358), ('20240916', 279), ('20240917', 235), ('20240918', 215), ('20240919', 308)]",-326,整体下降趋势
1.66573E+15,听别人的故事悟自己的人生,695,525,3334900,6352,2020/5/4 4:11,"[('20240906', 434), ('20240907', 297), ('20240908', 276), ('20240909', 298), ('20240910', 289), ('20240911', 237), ('20240912', 230), ('20240913', 249), ('20240914', 349), ('20240915', 332), ('20240916', 252), ('20240917', 208), ('20240918', 201), ('20240919', 291)]",-143,整体下降趋势
1.70829E+15,女性智慧 ,688,19664,37807090,1922,2021/8/16 21:34,"[('20240906', 235), ('20240907', 228), ('20240908', 193), ('20240909', 246), ('20240910', 178), ('20240911', 194), ('20240912', 235), ('20240913', 141), ('20240914', 216), ('20240915', 152), ('20240916', 118), ('20240917', 138), ('20240918', 163), ('20240919', 193)]",-42,整体下降趋势
1.59575E+15,夫妻那点事,667,3334,224590601,67363,2018/3/23 18:15,"[('20240906', 174), ('20240907', 97), ('20240908', 117), ('20240909', 0), ('20240909', 110), ('20240910', 164), ('20240911', 147), ('20240912', 198), ('20240913', 311), ('20240914', 111), ('20240915', 172), ('20240916', 178), ('20240917', 101), ('20240918', 224), ('20240919', 183)]",9,整体上升趋势
1.61424E+15,不负责任的男人,666,5533,96123115,17372,2018/10/13 18:45,"[('20240906', 199), ('20240906', 0), ('20240907', 181), ('20240908', 152), ('20240909', 153), ('20240910', 128), ('20240911', 110), ('20240912', 780), ('20240913', 179), ('20240914', 178), ('20240915', 200), ('20240916', 263), ('20240917', 256), ('20240918', 372), ('20240919', 249)]",50,整体上升趋势
1.63063E+15,正能量话题,666,12217,101589359,8315,2019/4/12 16:43,"[('20240906', 0), ('20240908', 0), ('20240909', 540), ('20240912', 160), ('20240915', 0), ('20240916', 0), ('20240919', 383)]",383,整体上升趋势
1.62071E+15,王正,665,1504,481484419,320135,2018/12/24 6:40,"[('20240906', 78), ('20240907', 160), ('20240908', 172), ('20240909', 178), ('20240910', 210), ('20240911', 155), ('20240912', 252), ('20240913', 473), ('20240914', 180), ('20240915', 182), ('20240916', 131), ('20240917', 192), ('20240918', 196), ('20240919', 266)]",188,整体上升趋势
1.74883E+15,春哥的两性课堂,656,1322,28838152,21814,2022/11/7 9:58,"[('20240906', 316), ('20240907', 321), ('20240908', 343), ('20240909', 322), ('20240910', 308), ('20240911', 349), ('20240912', 306), ('20240913', 288), ('20240914', 289), ('20240915', 289), ('20240916', 220), ('20240917', 304), ('20240918', 253), ('20240919', 300)]",-16,整体下降趋势
1.70828E+15,怎样维持高质量的婚姻,640,7155,57665434,8059,2021/8/16 21:15,"[('20240906', 305), ('20240907', 260), ('20240908', 244), ('20240909', 270), ('20240910', 246), ('20240911', 161), ('20240912', 279), ('20240913', 208), ('20240914', 182), ('20240915', 193), ('20240916', 129), ('20240916', 0), ('20240917', 119), ('20240918', 198), ('20240919', 137)]",-168,整体下降趋势
1.7415E+15,忠情韩叔,630,87,14857014,170770,2022/8/18 12:05,"[('20240906', 281), ('20240907', 277), ('20240908', 344), ('20240909', 335), ('20240910', 335), ('20240911', 255), ('20240912', 303), ('20240913', 309), ('20240914', 188), ('20240915', 250), ('20240916', 283), ('20240917', 276), ('20240918', 190), ('20240919', 369)]",88,整体上升趋势
1.59833E+15,娶,627,5619,79297232,14112,2018/4/21 5:17,"[('20240906', 152), ('20240907', 162), ('20240908', 192), ('20240909', 109), ('20240910', 177), ('20240911', 142), ('20240912', 231), ('20240913', 124), ('20240914', 140), ('20240915', 241), ('20240916', 0), ('20240916', 249), ('20240917', 0), ('20240917', 195), ('20240918', 162), ('20240919', 117)]",-35,整体下降趋势
1.59018E+15,现在的年轻人,605,3805,54456442,14311,2018/1/21 5:37,"[('20240919', 62)]",0,无明显趋势变化
1.63619E+15,婚恋相亲,595,12732,97194643,7633,2019/6/13 2:32,"[('20240906', 488), ('20240907', 232), ('20240908', 244), ('20240909', 181), ('20240910', 253), ('20240911', 205), ('20240912', 199), ('20240913', 148), ('20240914', 175), ('20240915', 164), ('20240916', 162), ('20240917', 128), ('20240918', 121), ('20240919', 193)]",-295,整体下降趋势
1.78543E+15,戴誉服饰,593,700,4222405,6032,2023/12/16 9:58,"[('20240906', 206), ('20240907', 736), ('20240908', 353), ('20240909', 280), ('20240910', 292), ('20240911', 241), ('20240912', 254), ('20240913', 189), ('20240914', 201), ('20240915', 212), ('20240916', 169), ('20240917', 126), ('20240918', 511), ('20240919', 398)]",192,整体上升趋势
1.70378E+15,女性之回归,588,559,57514658,102888,2021/6/28 2:55,"[('20240906', 234), ('20240907', 293), ('20240908', 410), ('20240909', 393), ('20240910', 381), ('20240911', 328), ('20240912', 380), ('20240913', 374), ('20240914', 256), ('20240915', 357), ('20240916', 388), ('20240917', 252), ('20240918', 387), ('20240919', 349)]",115,整体上升趋势
1.61478E+15,大龄未婚女青年,587,463,2432834,5254,2018/10/19 18:07,"[('20240909', 21), ('20240910', 21), ('20240915', 241), ('20240916', 186), ('20240917', 170), ('20240918', 0), ('20240918', 65), ('20240919', 96)]",75,整体上升趋势
1.7344E+15,娜姐热线,575,383,11313330,29538,2022/6/1 2:53,"[('20240906', 368), ('20240907', 409), ('20240908', 374), ('20240909', 411), ('20240910', 306), ('20240911', 433), ('20240912', 302), ('20240913', 293), ('20240914', 964), ('20240915', 374), ('20240916', 220), ('20240917', 188), ('20240918', 187), ('20240919', 497)]",129,整体上升趋势
1.77793E+15,最对的那个人会站在前途里等你,571,249,22893514,91941,2023/9/24 13:23,"[('20240906', 132), ('20240906', 0), ('20240907', 110), ('20240908', 93), ('20240909', 176), ('20240910', 181), ('20240911', 139), ('20240912', 174), ('20240912', 0), ('20240913', 0), ('20240913', 145), ('20240914', 0), ('20240914', 144), ('20240915', 140), ('20240915', 0), ('20240916', 84), ('20240916', 0), ('20240917', 0), ('20240917', 95), ('20240918', 0), ('20240918', 117), ('20240919', 81)]",-51,整体下降趋势
1.63975E+15,现在的婆婆不好当,569,2252,446193837,198132,2019/7/22 8:29,"[('20240906', 90), ('20240907', 101), ('20240908', 114), ('20240909', 101), ('20240910', 151), ('20240911', 83), ('20240912', 205), ('20240913', 90), ('20240914', 64), ('20240915', 68), ('20240916', 74), ('20240917', 255), ('20240918', 346), ('20240919', 144)]",54,整体上升趋势
1.61447E+15,馨予,564,231,9751051,42212,2018/10/16 7:34,"[('20240906', 28), ('20240907', 21), ('20240908', 28), ('20240909', 35), ('20240911', 21), ('20240913', 52), ('20240914', 194), ('20240915', 204), ('20240916', 140), ('20240917', 104), ('20240918', 166), ('20240919', 174)]",146,整体上升趋势
7.41626E+18,最大的幸福是孤独,543,1,57777,57777,2024/9/19 7:41,"[('20240919', 543)]",0,无明显趋势变化
1.60018E+15,嫁入豪门,539,16289,1228079717,75393,2018/5/11 15:22,"[('20240906', 308), ('20240907', 276), ('20240908', 360), ('20240909', 258), ('20240910', 260), ('20240911', 294), ('20240912', 255), ('20240913', 269), ('20240914', 157), ('20240915', 267), ('20240916', 149), ('20240917', 0), ('20240917', 228), ('20240918', 291), ('20240919', 189)]",-119,整体下降趋势
1.63622E+15,婆媳矛盾的根源是什么,529,7837,154083737,19661,2019/6/13 8:57,"[('20240906', 116), ('20240907', 133), ('20240908', 231), ('20240909', 183), ('20240910', 108), ('20240911', 166), ('20240911', 0), ('20240912', 134), ('20240913', 144), ('20240914', 111), ('20240915', 109), ('20240916', 115), ('20240917', 173), ('20240918', 158), ('20240919', 191)]",75,整体上升趋势
1.61874E+15,40岁女人,528,3385,127215983,37582,2018/12/2 10:28,"[('20240906', 266), ('20240907', 259), ('20240908', 246), ('20240909', 710), ('20240910', 567), ('20240911', 419), ('20240912', 223), ('20240913', 232), ('20240914', 289), ('20240915', 213), ('20240916', 198), ('20240917', 198), ('20240918', 190), ('20240919', 159)]",-107,整体下降趋势
1.7039E+15,大连全屋定制工厂,520,8993,34382291,3823,2021/6/29 12:25,"[('20240906', 398), ('20240907', 271), ('20240908', 326), ('20240909', 507), ('20240910', 508), ('20240911', 298), ('20240912', 367), ('20240913', 290), ('20240914', 407), ('20240915', 307), ('20240916', 332), ('20240917', 421), ('20240918', 477), ('20240919', 370)]",-28,整体下降趋势
1.60036E+15,婚后的女人,505,12505,210472634,16831,2018/5/13 14:16,"[('20240906', 0), ('20240906', 257), ('20240907', 696), ('20240908', 340), ('20240909', 190), ('20240909', 0), ('20240910', 0), ('20240910', 251), ('20240911', 169), ('20240912', 164), ('20240913', 174), ('20240914', 121), ('20240915', 109), ('20240915', 0), ('20240916', 129), ('20240917', 129), ('20240918', 105), ('20240918', 0), ('20240919', 162)]",162,整体上升趋势
7.35289E+18,layikim讲,488,28,2269018,81036,2024/4/1 13:10,"[('20240906', 62), ('20240907', 84), ('20240908', 1496), ('20240909', 1918), ('20240910', 498), ('20240911', 384), ('20240912', 221), ('20240913', 191), ('20240914', 132), ('20240915', 101), ('20240916', 217), ('20240917', 99), ('20240918', 104), ('20240919', 66)]",4,整体上升趋势
1.61701E+15,婚姻管理,5415,11190,216918731,19385,2018/11/13 9:54,"[('20240906', 734), ('20240907', 541), ('20240908', 1654), ('20240909', 332), ('20240910', 390), ('20240911', 369), ('20240912', 595), ('20240913', 859), ('20240914', 540), ('20240915', 395), ('20240916', 308), ('20240917', 583), ('20240918', 3828), ('20240919', 1152)]",418,整体上升趋势
1.71849E+15,尼加情感美学,463,115,13686661,119014,2021/12/7 11:47,"[('20240906', 837), ('20240907', 873), ('20240908', 553), ('20240909', 584), ('20240910', 806), ('20240911', 401), ('20240912', 158), ('20240913', 125), ('20240914', 122), ('20240915', 155), ('20240916', 88), ('20240917', 73), ('20240917', 0), ('20240918', 111), ('20240919', 94)]",-743,整体下降趋势
1.61658E+15,情感与婚姻,449,530,4645247,8764,2018/11/8 15:10,"[('20240906', 28), ('20240911', 21), ('20240917', 330), ('20240918', 144), ('20240919', 66)]",38,整体上升趋势
1.62417E+15,家庭关系和谐的秘诀,447,2985,95121508,31866,2019/1/31 10:00,"[('20240906', 126), ('20240907', 269), ('20240908', 396), ('20240909', 0), ('20240909', 156), ('20240910', 414), ('20240911', 178), ('20240912', 163), ('20240913', 149), ('20240913', 0), ('20240914', 188), ('20240915', 113), ('20240916', 144), ('20240917', 138), ('20240918', 164), ('20240919', 76)]",-50,整体下降趋势
1.74346E+15,婚姻带给人了什么,447,10494,114508116,10911,2022/9/9 3:33,"[('20240906', 61), ('20240907', 22), ('20240908', 64), ('20240909', 0), ('20240909', 22), ('20240910', 23), ('20240910', 0), ('20240911', 0), ('20240911', 30), ('20240912', 0), ('20240912', 29), ('20240913', 21), ('20240913', 0), ('20240914', 23), ('20240915', 22), ('20240916', 65), ('20240917', 59), ('20240918', 64), ('20240919', 426)]",365,整体上升趋势
1.64063E+15,婚姻指导,442,41540,512174065,12329,2019/8/1 2:53,"[('20240906', 154), ('20240907', 115), ('20240908', 108), ('20240909', 126), ('20240910', 75), ('20240911', 29), ('20240912', 68), ('20240913', 105), ('20240914', 89), ('20240915', 176), ('20240916', 156), ('20240917', 104), ('20240918', 61), ('20240919', 151)]",-3,整体下降趋势
1.65016E+15,心媛,2162,3424,312474935,91260,2019/11/14 8:23,"[('20240906', 758), ('20240907', 708), ('20240908', 866), ('20240909', 936), ('20240910', 662), ('20240911', 671), ('20240912', 618), ('20240913', 605), ('20240914', 578), ('20240915', 546), ('20240916', 586), ('20240917', 612), ('20240918', 730), ('20240919', 1256)]",498,整体上升趋势
1.78079E+15,npd有什么特征,437,3639,31693323,8709,2023/10/26 3:23,"[('20240906', 83), ('20240906', 0), ('20240907', 0), ('20240907', 72), ('20240908', 72), ('20240909', 84), ('20240909', 0), ('20240910', 86), ('20240911', 84), ('20240912', 114), ('20240913', 77), ('20240914', 103), ('20240915', 95), ('20240916', 134), ('20240917', 157), ('20240918', 141), ('20240919', 109)]",26,整体上升趋势
1.77266E+15,长治通正珠宝,433,390,6618601,16970,2023/7/28 9:44,"[('20240906', 145), ('20240907', 146), ('20240908', 166), ('20240909', 185), ('20240910', 158), ('20240911', 160), ('20240912', 211), ('20240913', 158), ('20240914', 209), ('20240915', 207), ('20240916', 206), ('20240917', 256), ('20240918', 286), ('20240919', 277)]",132,整体上升趋势
1.60551E+15,我家女儿,430,3022,19331384,6396,2018/7/9 11:27,"[('20240906', 140), ('20240907', 152), ('20240908', 169), ('20240909', 149), ('20240910', 152), ('20240911', 159), ('20240912', 125), ('20240913', 91), ('20240914', 173), ('20240915', 159), ('20240916', 292), ('20240917', 200), ('20240918', 171), ('20240919', 155)]",15,整体上升趋势
1.70006E+15,明哥婚姻情感,427,254,80049579,315155,2021/5/18 2:09,"[('20240906', 210), ('20240907', 233), ('20240908', 164), ('20240909', 291), ('20240910', 161), ('20240911', 267), ('20240912', 248), ('20240913', 152), ('20240914', 127), ('20240915', 169), ('20240916', 200), ('20240917', 229), ('20240918', 281), ('20240919', 260)]",50,整体上升趋势
1.63252E+15,一个故事一个人生,424,62053,453838881,7313,2019/5/3 15:08,"[('20240906', 210), ('20240907', 389), ('20240908', 259), ('20240909', 248), ('20240910', 198), ('20240911', 220), ('20240912', 346), ('20240913', 514), ('20240914', 193), ('20240915', 276), ('20240916', 295), ('20240917', 198), ('20240918', 224), ('20240919', 260)]",50,整体上升趋势
7.40511E+18,富贵聊婆媳,416,12,444749,37062,2024/8/20 7:00,"[('20240906', 255), ('20240907', 229), ('20240908', 201), ('20240909', 204), ('20240910', 170), ('20240911', 162), ('20240912', 154), ('20240913', 161), ('20240914', 145), ('20240915', 148), ('20240916', 161), ('20240917', 182), ('20240918', 108), ('20240919', 140)]",-115,整体下降趋势
1.76937E+15,zarnap穆总,413,192,48781471,254070,2023/6/22 3:57,"[('20240906', 284), ('20240907', 288), ('20240908', 196), ('20240909', 203), ('20240910', 248), ('20240911', 235), ('20240912', 280), ('20240913', 314), ('20240914', 556), ('20240915', 261), ('20240916', 211), ('20240917', 165), ('20240918', 230), ('20240919', 176)]",-108,整体下降趋势
